"ID"	"Tissue"	"Histology"	"State"
"TCGA.HD.A634.01A.11R.A28V.07"	"TCGA.HD.A634.01A.11R.A28V.07"	"Tumor"	"HNSC"	"S02"
"TCGA.FU.A57G.01A.11R.A26T.07"	"TCGA.FU.A57G.01A.11R.A26T.07"	"Tumor"	"CESC"	"S02"
"TCGA.AZ.6598.11A.01R.1774.07"	"TCGA.AZ.6598.11A.01R.1774.07"	"Normal"	"COAD"	"S02"
"TCGA.CH.5738.01A.11R.1580.07"	"TCGA.CH.5738.01A.11R.1580.07"	"Tumor"	"PRAD"	"S02"
"TCGA.K4.A3WV.01A.11R.A22U.07"	"TCGA.K4.A3WV.01A.11R.A22U.07"	"Tumor"	"BLCA"	"S02"
"TCGA.77.A5GH.01A.11R.A27Q.07"	"TCGA.77.A5GH.01A.11R.A27Q.07"	"Tumor"	"LUSC"	"S02"
"TCGA.CN.A6UY.01A.12R.A34R.07"	"TCGA.CN.A6UY.01A.12R.A34R.07"	"Tumor"	"HNSC"	"S02"
"TCGA.CN.A49A.01A.11R.A24H.07"	"TCGA.CN.A49A.01A.11R.A24H.07"	"Tumor"	"HNSC"	"S02"
"TCGA.YC.A9TC.01A.22R.A39I.07"	"TCGA.YC.A9TC.01A.22R.A39I.07"	"Tumor"	"BLCA"	"S02"
"TCGA.A1.A0SP.01A.11R.A084.07"	"TCGA.A1.A0SP.01A.11R.A084.07"	"Tumor"	"BRCA"	"S02"
"TCGA.09.0364.01A.02R.1564.13"	"TCGA.09.0364.01A.02R.1564.13"	"Tumor"	"OV"	"S02"
"TCGA.D8.A1XQ.01A.11R.A14M.07"	"TCGA.D8.A1XQ.01A.11R.A14M.07"	"Tumor"	"BRCA"	"S02"
"TCGA.A2.A0EY.01A.11R.A034.07"	"TCGA.A2.A0EY.01A.11R.A034.07"	"Tumor"	"BRCA"	"S02"
"TCGA.97.7554.01A.11R.2039.07"	"TCGA.97.7554.01A.11R.2039.07"	"Tumor"	"LUAD"	"S02"
"TCGA.23.1029.01B.01R.1567.13"	"TCGA.23.1029.01B.01R.1567.13"	"Tumor"	"OV"	"S02"
"TCGA.BR.A4CR.01A.11R.A24K.31"	"TCGA.BR.A4CR.01A.11R.A24K.31"	"Tumor"	"STAD"	"S02"
"TCGA.J4.AATZ.01A.11R.A41O.07"	"TCGA.J4.AATZ.01A.11R.A41O.07"	"Tumor"	"PRAD"	"S02"
"TCGA.CD.8533.01A.11R.2343.13"	"TCGA.CD.8533.01A.11R.2343.13"	"Tumor"	"STAD"	"S02"
"TCGA.XF.AAN7.01A.11R.A42T.07"	"TCGA.XF.AAN7.01A.11R.A42T.07"	"Tumor"	"BLCA"	"S02"
"TCGA.33.4533.01A.01R.1201.07"	"TCGA.33.4533.01A.01R.1201.07"	"Tumor"	"LUSC"	"S02"
"TCGA.2H.A9GQ.01A.11R.A37I.31"	"TCGA.2H.A9GQ.01A.11R.A37I.31"	"Tumor"	"ESCA"	"S02"
"TCGA.MZ.A5BI.01A.31R.A34R.07"	"TCGA.MZ.A5BI.01A.31R.A34R.07"	"Tumor"	"HNSC"	"S02"
"TCGA.D7.A6F0.01A.11R.A31P.31"	"TCGA.D7.A6F0.01A.11R.A31P.31"	"Tumor"	"STAD"	"S02"
"TCGA.44.8119.01A.11R.2241.07"	"TCGA.44.8119.01A.11R.2241.07"	"Tumor"	"LUAD"	"S02"
"TCGA.55.6968.01A.11R.1949.07"	"TCGA.55.6968.01A.11R.1949.07"	"Tumor"	"LUAD"	"S02"
"TCGA.FY.A4B0.01A.21R.A23W.07"	"TCGA.FY.A4B0.01A.21R.A23W.07"	"Tumor"	"THCA"	"S02"
"TCGA.L3.A524.01A.11R.A262.07"	"TCGA.L3.A524.01A.11R.A262.07"	"Tumor"	"LUSC"	"S02"
"TCGA.BT.A2LA.01A.11R.A18C.07"	"TCGA.BT.A2LA.01A.11R.A18C.07"	"Tumor"	"BLCA"	"S02"
"TCGA.CG.4477.01A.01R.1157.13"	"TCGA.CG.4477.01A.01R.1157.13"	"Tumor"	"STAD"	"S02"
"TCGA.55.8620.01A.11R.2403.07"	"TCGA.55.8620.01A.11R.2403.07"	"Tumor"	"LUAD"	"S02"
"TCGA.FU.A3TX.01A.11R.A22U.07"	"TCGA.FU.A3TX.01A.11R.A22U.07"	"Tumor"	"CESC"	"S02"
"TCGA.36.1575.01A.01R.1566.13"	"TCGA.36.1575.01A.01R.1566.13"	"Tumor"	"OV"	"S02"
"TCGA.JW.A5VJ.01A.11R.A28H.07"	"TCGA.JW.A5VJ.01A.11R.A28H.07"	"Tumor"	"CESC"	"S02"
"TCGA.50.6591.01A.11R.1755.07"	"TCGA.50.6591.01A.11R.1755.07"	"Tumor"	"LUAD"	"S02"
"TCGA.HM.A6W2.06A.22R.A33Z.07"	"TCGA.HM.A6W2.06A.22R.A33Z.07"	"Tumor"	"CESC"	"S02"
"TCGA.E7.A6ME.01A.22R.A32O.07"	"TCGA.E7.A6ME.01A.22R.A32O.07"	"Tumor"	"BLCA"	"S02"
"TCGA.66.2790.01A.01R.0980.07"	"TCGA.66.2790.01A.01R.0980.07"	"Tumor"	"LUSC"	"S02"
"TCGA.A2.A4RX.01A.11R.A266.07"	"TCGA.A2.A4RX.01A.11R.A266.07"	"Tumor"	"BRCA"	"S02"
"TCGA.VR.AA7I.01A.11R.A406.31"	"TCGA.VR.AA7I.01A.11R.A406.31"	"Tumor"	"ESCA"	"S02"
"TCGA.NJ.A55R.01A.11R.A262.07"	"TCGA.NJ.A55R.01A.11R.A262.07"	"Tumor"	"LUAD"	"S02"
"TCGA.BT.A2LD.01A.12R.A20F.07"	"TCGA.BT.A2LD.01A.12R.A20F.07"	"Tumor"	"BLCA"	"S02"
"TCGA.ZG.A8QY.01A.11R.A37L.07"	"TCGA.ZG.A8QY.01A.11R.A37L.07"	"Tumor"	"PRAD"	"S02"
"TCGA.77.6842.01A.11R.1949.07"	"TCGA.77.6842.01A.11R.1949.07"	"Tumor"	"LUSC"	"S02"
"TCGA.HC.7080.01A.11R.1965.07"	"TCGA.HC.7080.01A.11R.1965.07"	"Tumor"	"PRAD"	"S02"
"TCGA.ZG.A9M4.01A.11R.A41O.07"	"TCGA.ZG.A9M4.01A.11R.A41O.07"	"Tumor"	"PRAD"	"S02"
"TCGA.AX.A2IN.01A.12R.A180.07"	"TCGA.AX.A2IN.01A.12R.A180.07"	"Tumor"	"UCEC"	"S02"
"TCGA.IG.A5S3.01A.11R.A28J.31"	"TCGA.IG.A5S3.01A.11R.A28J.31"	"Tumor"	"ESCA"	"S02"
"TCGA.2H.A9GG.01A.11R.A37I.31"	"TCGA.2H.A9GG.01A.11R.A37I.31"	"Tumor"	"ESCA"	"S02"
"TCGA.LN.A9FP.01A.31R.A38D.31"	"TCGA.LN.A9FP.01A.31R.A38D.31"	"Tumor"	"ESCA"	"S03"
"TCGA.YL.A9WJ.01A.11R.A37L.07"	"TCGA.YL.A9WJ.01A.11R.A37L.07"	"Tumor"	"PRAD"	"S03"
"TCGA.F5.6702.01A.11R.1830.07"	"TCGA.F5.6702.01A.11R.1830.07"	"Tumor"	"READ"	"S03"
"TCGA.BH.A1FH.11B.42R.A13Q.07"	"TCGA.BH.A1FH.11B.42R.A13Q.07"	"Normal"	"BRCA"	"S03"
"TCGA.24.2254.01A.01R.1568.13"	"TCGA.24.2254.01A.01R.1568.13"	"Tumor"	"OV"	"S03"
"TCGA.E2.A153.11A.31R.A12D.07"	"TCGA.E2.A153.11A.31R.A12D.07"	"Normal"	"BRCA"	"S03"
"TCGA.FL.A1YT.11A.12R.A32Y.07"	"TCGA.FL.A1YT.11A.12R.A32Y.07"	"Normal"	"UCEC"	"S03"
"TCGA.BH.A0DP.11A.12R.A089.07"	"TCGA.BH.A0DP.11A.12R.A089.07"	"Normal"	"BRCA"	"S03"
"TCGA.FD.A3SJ.01A.12R.A22U.07"	"TCGA.FD.A3SJ.01A.12R.A22U.07"	"Tumor"	"BLCA"	"S03"
"TCGA.CV.7245.11A.01R.2016.07"	"TCGA.CV.7245.11A.01R.2016.07"	"Normal"	"HNSC"	"S03"
"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"Tumor"	"LUAD"	"S03"
"TCGA.09.0369.01A.01R.1564.13"	"TCGA.09.0369.01A.01R.1564.13"	"Tumor"	"OV"	"S03"
"TCGA.F4.6463.01A.11R.1723.07"	"TCGA.F4.6463.01A.11R.1723.07"	"Tumor"	"COAD"	"S03"
"TCGA.56.8309.11A.01R.2296.07"	"TCGA.56.8309.11A.01R.2296.07"	"Normal"	"LUSC"	"S03"
"TCGA.22.1016.01A.01R.0692.07"	"TCGA.22.1016.01A.01R.0692.07"	"Tumor"	"LUSC"	"S03"
"TCGA.55.6978.11A.01R.1949.07"	"TCGA.55.6978.11A.01R.1949.07"	"Normal"	"LUAD"	"S03"
"TCGA.W5.AA2X.11A.11R.A41I.07"	"TCGA.W5.AA2X.11A.11R.A41I.07"	"Normal"	"CHOL"	"S03"
"TCGA.EM.A1YC.11A.11R.A14Y.07"	"TCGA.EM.A1YC.11A.11R.A14Y.07"	"Normal"	"THCA"	"S03"
"TCGA.BR.8297.01A.12R.2343.13"	"TCGA.BR.8297.01A.12R.2343.13"	"Tumor"	"STAD"	"S03"
"TCGA.LN.A49N.01A.11R.A24K.31"	"TCGA.LN.A49N.01A.11R.A24K.31"	"Tumor"	"ESCA"	"S03"
"TCGA.E9.A1RB.11A.33R.A157.07"	"TCGA.E9.A1RB.11A.33R.A157.07"	"Normal"	"BRCA"	"S03"
"TCGA.BR.6803.01A.11R.1884.13"	"TCGA.BR.6803.01A.11R.1884.13"	"Tumor"	"STAD"	"S03"
"TCGA.E8.A416.01A.11R.A23N.07"	"TCGA.E8.A416.01A.11R.A23N.07"	"Tumor"	"THCA"	"S03"
"TCGA.55.8621.01A.11R.2403.07"	"TCGA.55.8621.01A.11R.2403.07"	"Tumor"	"LUAD"	"S03"
"TCGA.A6.2671.11A.01R.A32Z.07"	"TCGA.A6.2671.11A.01R.A32Z.07"	"Normal"	"COAD"	"S03"
"TCGA.ET.A25K.01A.11R.A16R.07"	"TCGA.ET.A25K.01A.11R.A16R.07"	"Tumor"	"THCA"	"S03"
"TCGA.56.8082.11A.01R.2247.07"	"TCGA.56.8082.11A.01R.2247.07"	"Normal"	"LUSC"	"S03"
"TCGA.AF.5654.11A.11R.1660.07"	"TCGA.AF.5654.11A.11R.1660.07"	"Normal"	"READ"	"S03"
"TCGA.18.3409.01A.01R.0980.07"	"TCGA.18.3409.01A.01R.0980.07"	"Tumor"	"LUSC"	"S03"
"TCGA.44.3398.11B.01R.1758.07"	"TCGA.44.3398.11B.01R.1758.07"	"Normal"	"LUAD"	"S03"
"TCGA.CQ.6227.01A.11R.1915.07"	"TCGA.CQ.6227.01A.11R.1915.07"	"Tumor"	"HNSC"	"S03"
"TCGA.56.7579.11A.01R.2045.07"	"TCGA.56.7579.11A.01R.2045.07"	"Normal"	"LUSC"	"S03"
"TCGA.FL.A1YU.11A.11R.A32Y.07"	"TCGA.FL.A1YU.11A.11R.A32Y.07"	"Normal"	"UCEC"	"S03"
"TCGA.CN.6016.01A.11R.1686.07"	"TCGA.CN.6016.01A.11R.1686.07"	"Tumor"	"HNSC"	"S03"
"TCGA.ET.A25N.01A.11R.A16R.07"	"TCGA.ET.A25N.01A.11R.A16R.07"	"Tumor"	"THCA"	"S03"
"TCGA.E9.A1N5.11A.41R.A14D.07"	"TCGA.E9.A1N5.11A.41R.A14D.07"	"Normal"	"BRCA"	"S03"
"TCGA.KB.A93G.01A.11R.A39E.31"	"TCGA.KB.A93G.01A.11R.A39E.31"	"Tumor"	"STAD"	"S03"
"TCGA.3E.AAAZ.01A.11R.A38C.07"	"TCGA.3E.AAAZ.01A.11R.A38C.07"	"Tumor"	"PAAD"	"S03"
"TCGA.97.A4M1.01A.11R.A24X.07"	"TCGA.97.A4M1.01A.11R.A24X.07"	"Tumor"	"LUAD"	"S03"
"TCGA.HD.8635.01A.11R.2403.07"	"TCGA.HD.8635.01A.11R.2403.07"	"Tumor"	"HNSC"	"S03"
"TCGA.29.1763.01A.02R.1567.13"	"TCGA.29.1763.01A.02R.1567.13"	"Tumor"	"OV"	"S03"
"TCGA.BT.A20R.11A.11R.A16R.07"	"TCGA.BT.A20R.11A.11R.A16R.07"	"Normal"	"BLCA"	"S03"
"TCGA.EJ.7330.11A.01R.2118.07"	"TCGA.EJ.7330.11A.01R.2118.07"	"Normal"	"PRAD"	"S03"
"TCGA.77.7142.11A.01R.2045.07"	"TCGA.77.7142.11A.01R.2045.07"	"Normal"	"LUSC"	"S03"
"TCGA.FD.A5BZ.01A.11R.A28M.07"	"TCGA.FD.A5BZ.01A.11R.A28M.07"	"Tumor"	"BLCA"	"S03"
"TCGA.L4.A4E6.01A.11R.A24H.07"	"TCGA.L4.A4E6.01A.11R.A24H.07"	"Tumor"	"LUAD"	"S03"
"TCGA.AA.3713.11A.01R.1723.07"	"TCGA.AA.3713.11A.01R.1723.07"	"Normal"	"COAD"	"S03"
"TCGA.FL.A1YQ.11A.11R.A32Y.07"	"TCGA.FL.A1YQ.11A.11R.A32Y.07"	"Normal"	"UCEC"	"S03"
"TCGA.HZ.A49H.01A.11R.A26U.07"	"TCGA.HZ.A49H.01A.11R.A26U.07"	"Tumor"	"PAAD"	"S03"
"TCGA.50.5933.11A.01R.1755.07"	"TCGA.50.5933.11A.01R.1755.07"	"Normal"	"LUAD"	"S03"
"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.5645.11A.01R.1628.07"	"Normal"	"LUAD"	"S03"
"TCGA.BH.A0AU.11A.11R.A12P.07"	"TCGA.BH.A0AU.11A.11R.A12P.07"	"Normal"	"BRCA"	"S03"
"TCGA.KC.A4BR.01A.32R.A32Y.07"	"TCGA.KC.A4BR.01A.32R.A32Y.07"	"Tumor"	"PRAD"	"S03"
"TCGA.BH.A0DQ.11A.12R.A089.07"	"TCGA.BH.A0DQ.11A.12R.A089.07"	"Normal"	"BRCA"	"S03"
"TCGA.IG.A3I8.11A.11R.A24K.31"	"TCGA.IG.A3I8.11A.11R.A24K.31"	"Normal"	"ESCA"	"S03"
"TCGA.HU.A4GP.11A.21R.A251.31"	"TCGA.HU.A4GP.11A.21R.A251.31"	"Normal"	"STAD"	"S03"
"TCGA.CV.7097.11A.01R.2016.07"	"TCGA.CV.7097.11A.01R.2016.07"	"Normal"	"HNSC"	"S03"
"TCGA.FL.A3WE.11A.11R.A22K.07"	"TCGA.FL.A3WE.11A.11R.A22K.07"	"Normal"	"UCEC"	"S03"
"TCGA.FD.A3SL.01A.21R.A22U.07"	"TCGA.FD.A3SL.01A.21R.A22U.07"	"Tumor"	"BLCA"	"S03"
"TCGA.HZ.8519.01A.11R.2404.07"	"TCGA.HZ.8519.01A.11R.2404.07"	"Tumor"	"PAAD"	"S03"
"TCGA.BH.A1FB.11A.33R.A13Q.07"	"TCGA.BH.A1FB.11A.33R.A13Q.07"	"Normal"	"BRCA"	"S03"
"TCGA.44.6145.11A.01R.1858.07"	"TCGA.44.6145.11A.01R.1858.07"	"Normal"	"LUAD"	"S03"
"TCGA.D6.6826.01A.11R.1915.07"	"TCGA.D6.6826.01A.11R.1915.07"	"Tumor"	"HNSC"	"S03"
"TCGA.A6.2680.11A.01R.A32Z.07"	"TCGA.A6.2680.11A.01R.A32Z.07"	"Normal"	"COAD"	"S03"
"TCGA.AG.3725.11A.01R.1736.07"	"TCGA.AG.3725.11A.01R.1736.07"	"Normal"	"READ"	"S03"
"TCGA.HM.A3JJ.11A.12R.A21T.07"	"TCGA.HM.A3JJ.11A.12R.A21T.07"	"Normal"	"CESC"	"S03"
"TCGA.38.4632.11A.01R.1755.07"	"TCGA.38.4632.11A.01R.1755.07"	"Normal"	"LUAD"	"S03"
"TCGA.BH.A18M.11A.33R.A12D.07"	"TCGA.BH.A18M.11A.33R.A12D.07"	"Normal"	"BRCA"	"S03"
"TCGA.BH.A0DH.11A.31R.A089.07"	"TCGA.BH.A0DH.11A.31R.A089.07"	"Normal"	"BRCA"	"S03"
"TCGA.BG.A2AD.11A.11R.A16F.07"	"TCGA.BG.A2AD.11A.11R.A16F.07"	"Normal"	"UCEC"	"S03"
"TCGA.BH.A0HK.11A.11R.A089.07"	"TCGA.BH.A0HK.11A.11R.A089.07"	"Normal"	"BRCA"	"S03"
"TCGA.BH.A0B7.11A.34R.A115.07"	"TCGA.BH.A0B7.11A.34R.A115.07"	"Normal"	"BRCA"	"S03"
"TCGA.91.6835.11A.01R.1858.07"	"TCGA.91.6835.11A.01R.1858.07"	"Normal"	"LUAD"	"S03"
"TCGA.91.6828.11A.01R.1858.07"	"TCGA.91.6828.11A.01R.1858.07"	"Normal"	"LUAD"	"S03"
"TCGA.E9.A1N9.11A.71R.A14D.07"	"TCGA.E9.A1N9.11A.71R.A14D.07"	"Normal"	"BRCA"	"S03"
"TCGA.WA.A7GZ.11A.11R.A34R.07"	"TCGA.WA.A7GZ.11A.11R.A34R.07"	"Normal"	"HNSC"	"S03"
"TCGA.CR.7389.01A.11R.2016.07"	"TCGA.CR.7389.01A.11R.2016.07"	"Tumor"	"HNSC"	"S03"
"TCGA.AC.A6IV.01A.12R.A33J.07"	"TCGA.AC.A6IV.01A.12R.A33J.07"	"Tumor"	"BRCA"	"S03"
"TCGA.13.1481.01A.01R.1565.13"	"TCGA.13.1481.01A.01R.1565.13"	"Tumor"	"OV"	"S03"
"TCGA.GD.A3OQ.11A.21R.A220.07"	"TCGA.GD.A3OQ.11A.21R.A220.07"	"Normal"	"BLCA"	"S03"
"TCGA.GI.A2C9.11A.22R.A21T.07"	"TCGA.GI.A2C9.11A.22R.A21T.07"	"Normal"	"BRCA"	"S03"
"TCGA.EL.A3GR.01A.21R.A206.07"	"TCGA.EL.A3GR.01A.21R.A206.07"	"Tumor"	"THCA"	"S03"
"TCGA.24.1550.01A.01R.1566.13"	"TCGA.24.1550.01A.01R.1566.13"	"Tumor"	"OV"	"S03"
"TCGA.EL.A3ZN.01A.11R.A23N.07"	"TCGA.EL.A3ZN.01A.11R.A23N.07"	"Tumor"	"THCA"	"S03"
"TCGA.AA.3489.11A.01R.1839.07"	"TCGA.AA.3489.11A.01R.1839.07"	"Normal"	"COAD"	"S03"
"TCGA.CN.4729.01A.01R.1436.07"	"TCGA.CN.4729.01A.01R.1436.07"	"Tumor"	"HNSC"	"S03"
"TCGA.ZA.A8F6.01A.23R.A36D.31"	"TCGA.ZA.A8F6.01A.23R.A36D.31"	"Tumor"	"STAD"	"S03"
"TCGA.G4.6314.01A.11R.1723.07"	"TCGA.G4.6314.01A.11R.1723.07"	"Tumor"	"COAD"	"S03"
"TCGA.BR.8384.01A.21R.2402.13"	"TCGA.BR.8384.01A.21R.2402.13"	"Tumor"	"STAD"	"S03"
"TCGA.AX.A2HD.11A.11R.A32Y.07"	"TCGA.AX.A2HD.11A.11R.A32Y.07"	"Normal"	"UCEC"	"S03"
"TCGA.CD.8530.01A.11R.2343.13"	"TCGA.CD.8530.01A.11R.2343.13"	"Tumor"	"STAD"	"S03"
"TCGA.BH.A1FH.01A.12R.A13Q.07"	"TCGA.BH.A1FH.01A.12R.A13Q.07"	"Tumor"	"BRCA"	"S03"
"TCGA.CV.6934.11A.01R.1915.07"	"TCGA.CV.6934.11A.01R.1915.07"	"Normal"	"HNSC"	"S03"
"TCGA.44.2665.11A.01R.1758.07"	"TCGA.44.2665.11A.01R.1758.07"	"Normal"	"LUAD"	"S03"
"TCGA.CV.6939.11A.01R.1915.07"	"TCGA.CV.6939.11A.01R.1915.07"	"Normal"	"HNSC"	"S03"
"TCGA.VQ.A91A.01A.11R.A414.31"	"TCGA.VQ.A91A.01A.11R.A414.31"	"Tumor"	"STAD"	"S03"
"TCGA.34.8454.11A.01R.2326.07"	"TCGA.34.8454.11A.01R.2326.07"	"Normal"	"LUSC"	"S03"
"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7138.11A.01R.2045.07"	"Normal"	"LUSC"	"S03"
"TCGA.GM.A4E0.01A.12R.A266.07"	"TCGA.GM.A4E0.01A.12R.A266.07"	"Tumor"	"BRCA"	"S03"
"TCGA.AX.A0IZ.11A.11R.A27V.07"	"TCGA.AX.A0IZ.11A.11R.A27V.07"	"Normal"	"UCEC"	"S03"
"TCGA.E2.A1L7.11A.33R.A144.07"	"TCGA.E2.A1L7.11A.33R.A144.07"	"Normal"	"BRCA"	"S03"
"TCGA.44.2668.11A.01R.1758.07"	"TCGA.44.2668.11A.01R.1758.07"	"Normal"	"LUAD"	"S03"
"TCGA.56.A4ZJ.01A.11R.A262.07"	"TCGA.56.A4ZJ.01A.11R.A262.07"	"Tumor"	"LUSC"	"S03"
"TCGA.E2.A15I.11A.32R.A137.07"	"TCGA.E2.A15I.11A.32R.A137.07"	"Normal"	"BRCA"	"S03"
"TCGA.BH.A1EV.11A.24R.A137.07"	"TCGA.BH.A1EV.11A.24R.A137.07"	"Normal"	"BRCA"	"S03"
"TCGA.97.7553.01A.21R.2039.07"	"TCGA.97.7553.01A.21R.2039.07"	"Tumor"	"LUAD"	"S03"
"TCGA.92.7340.11A.01R.2045.07"	"TCGA.92.7340.11A.01R.2045.07"	"Normal"	"LUSC"	"S03"
"TCGA.E9.A1N6.11A.32R.A144.07"	"TCGA.E9.A1N6.11A.32R.A144.07"	"Normal"	"BRCA"	"S03"
"TCGA.BH.A0BA.11A.22R.A19E.07"	"TCGA.BH.A0BA.11A.22R.A19E.07"	"Normal"	"BRCA"	"S03"
"TCGA.56.8201.11A.01R.2247.07"	"TCGA.56.8201.11A.01R.2247.07"	"Normal"	"LUSC"	"S03"
"TCGA.BH.A1FM.11B.23R.A13Q.07"	"TCGA.BH.A1FM.11B.23R.A13Q.07"	"Normal"	"BRCA"	"S03"
"TCGA.KS.A41J.11A.12R.A23N.07"	"TCGA.KS.A41J.11A.12R.A23N.07"	"Normal"	"THCA"	"S03"
"TCGA.EJ.7786.11A.01R.2118.07"	"TCGA.EJ.7786.11A.01R.2118.07"	"Normal"	"PRAD"	"S03"
"TCGA.EL.A4K9.01A.11R.A250.07"	"TCGA.EL.A4K9.01A.11R.A250.07"	"Tumor"	"THCA"	"S03"
"TCGA.EL.A3T8.01A.21R.A22L.07"	"TCGA.EL.A3T8.01A.21R.A22L.07"	"Tumor"	"THCA"	"S03"
"TCGA.J4.A67O.01A.11R.A30B.07"	"TCGA.J4.A67O.01A.11R.A30B.07"	"Tumor"	"PRAD"	"S03"
"TCGA.60.2709.11A.01R.1820.07"	"TCGA.60.2709.11A.01R.1820.07"	"Normal"	"LUSC"	"S03"
"TCGA.CR.7372.01A.11R.2016.07"	"TCGA.CR.7372.01A.11R.2016.07"	"Tumor"	"HNSC"	"S03"
"TCGA.BR.8590.01A.11R.2402.13"	"TCGA.BR.8590.01A.11R.2402.13"	"Tumor"	"STAD"	"S03"
"TCGA.D8.A4Z1.01A.21R.A266.07"	"TCGA.D8.A4Z1.01A.21R.A266.07"	"Tumor"	"BRCA"	"S03"
"TCGA.BB.8596.01A.11R.2403.07"	"TCGA.BB.8596.01A.11R.2403.07"	"Tumor"	"HNSC"	"S03"
"TCGA.55.6982.11A.01R.1949.07"	"TCGA.55.6982.11A.01R.1949.07"	"Normal"	"LUAD"	"S03"
"TCGA.A7.A0CE.11A.21R.A089.07"	"TCGA.A7.A0CE.11A.21R.A089.07"	"Normal"	"BRCA"	"S03"
"TCGA.YL.A8SR.01B.11R.A37L.07"	"TCGA.YL.A8SR.01B.11R.A37L.07"	"Tumor"	"PRAD"	"S03"
"TCGA.EL.A3N2.11A.11R.A20F.07"	"TCGA.EL.A3N2.11A.11R.A20F.07"	"Normal"	"THCA"	"S03"
"TCGA.BH.A0DD.11A.23R.A12P.07"	"TCGA.BH.A0DD.11A.23R.A12P.07"	"Normal"	"BRCA"	"S03"
"TCGA.CV.7406.11A.01R.2081.07"	"TCGA.CV.7406.11A.01R.2081.07"	"Normal"	"HNSC"	"S03"
"TCGA.EW.A6SC.01A.12R.A32P.07"	"TCGA.EW.A6SC.01A.12R.A32P.07"	"Tumor"	"BRCA"	"S03"
"TCGA.EJ.A46H.01A.31R.A26U.07"	"TCGA.EJ.A46H.01A.31R.A26U.07"	"Tumor"	"PRAD"	"S03"
"TCGA.BH.A0BO.01A.23R.A12D.07"	"TCGA.BH.A0BO.01A.23R.A12D.07"	"Tumor"	"BRCA"	"S03"
"TCGA.VP.A879.01A.11R.A352.07"	"TCGA.VP.A879.01A.11R.A352.07"	"Tumor"	"PRAD"	"S03"
"TCGA.E2.A15K.11A.13R.A12P.07"	"TCGA.E2.A15K.11A.13R.A12P.07"	"Normal"	"BRCA"	"S03"
"TCGA.EL.A3MY.11A.12R.A21D.07"	"TCGA.EL.A3MY.11A.12R.A21D.07"	"Normal"	"THCA"	"S03"
"TCGA.25.1322.01A.01R.1565.13"	"TCGA.25.1322.01A.01R.1565.13"	"Tumor"	"OV"	"S03"
"TCGA.BK.A4ZD.11A.12R.A27V.07"	"TCGA.BK.A4ZD.11A.12R.A27V.07"	"Normal"	"UCEC"	"S03"
"TCGA.44.2661.11A.01R.1758.07"	"TCGA.44.2661.11A.01R.1758.07"	"Normal"	"LUAD"	"S03"
"TCGA.HC.7745.11A.01R.2118.07"	"TCGA.HC.7745.11A.01R.2118.07"	"Normal"	"PRAD"	"S03"
"TCGA.FL.A1YL.11A.11R.A16F.07"	"TCGA.FL.A1YL.11A.11R.A16F.07"	"Normal"	"UCEC"	"S03"
"TCGA.HC.7742.01A.11R.2118.07"	"TCGA.HC.7742.01A.11R.2118.07"	"Tumor"	"PRAD"	"S03"
"TCGA.AG.3732.11A.01R.1660.07"	"TCGA.AG.3732.11A.01R.1660.07"	"Normal"	"READ"	"S03"
"TCGA.33.4587.11A.01R.2125.07"	"TCGA.33.4587.11A.01R.2125.07"	"Normal"	"LUSC"	"S03"
"TCGA.BH.A18K.11A.13R.A12D.07"	"TCGA.BH.A18K.11A.13R.A12D.07"	"Normal"	"BRCA"	"S03"
"TCGA.CU.A0YN.11A.11R.A10U.07"	"TCGA.CU.A0YN.11A.11R.A10U.07"	"Normal"	"BLCA"	"S03"
"TCGA.EJ.7781.11A.01R.2118.07"	"TCGA.EJ.7781.11A.01R.2118.07"	"Normal"	"PRAD"	"S03"
"TCGA.YC.A8S6.01A.31R.A38B.07"	"TCGA.YC.A8S6.01A.31R.A38B.07"	"Tumor"	"BLCA"	"S03"
"TCGA.WS.AB45.01A.11R.A41B.07"	"TCGA.WS.AB45.01A.11R.A41B.07"	"Tumor"	"COAD"	"S03"
"TCGA.VS.A9UQ.01A.21R.A42T.07"	"TCGA.VS.A9UQ.01A.21R.A42T.07"	"Tumor"	"CESC"	"S03"
"TCGA.BH.A1F2.11A.32R.A13Q.07"	"TCGA.BH.A1F2.11A.32R.A13Q.07"	"Normal"	"BRCA"	"S03"
"TCGA.BT.A20W.11A.11R.A14Y.07"	"TCGA.BT.A20W.11A.11R.A14Y.07"	"Normal"	"BLCA"	"S03"
"TCGA.BH.A203.11A.42R.A169.07"	"TCGA.BH.A203.11A.42R.A169.07"	"Normal"	"BRCA"	"S03"
"TCGA.BL.A5ZZ.01A.31R.A30C.07"	"TCGA.BL.A5ZZ.01A.31R.A30C.07"	"Tumor"	"BLCA"	"S03"
"TCGA.EL.A3ZL.11A.11R.A23N.07"	"TCGA.EL.A3ZL.11A.11R.A23N.07"	"Normal"	"THCA"	"S03"
"TCGA.EL.A3T0.01A.22R.A22L.07"	"TCGA.EL.A3T0.01A.22R.A22L.07"	"Tumor"	"THCA"	"S03"
