"ID"	"Tissue"	"Histology"	"State"
"TCGA.K4.A5RI.11A.11R.A28M.07"	"TCGA.K4.A5RI.11A.11R.A28M.07"	"Normal"	"BLCA"	"S01"
"TCGA.50.5049.01A.01R.1628.07"	"TCGA.50.5049.01A.01R.1628.07"	"Tumor"	"LUAD"	"S01"
"TCGA.95.7947.01A.11R.2187.07"	"TCGA.95.7947.01A.11R.2187.07"	"Tumor"	"LUAD"	"S01"
"TCGA.EL.A3ZK.11A.11R.A23N.07"	"TCGA.EL.A3ZK.11A.11R.A23N.07"	"Normal"	"THCA"	"S01"
"TCGA.EA.A3QD.01A.32R.A22U.07"	"TCGA.EA.A3QD.01A.32R.A22U.07"	"Tumor"	"CESC"	"S01"
"TCGA.GV.A3JV.01A.11R.A220.07"	"TCGA.GV.A3JV.01A.11R.A220.07"	"Tumor"	"BLCA"	"S01"
"TCGA.22.1005.01A.01R.0692.07"	"TCGA.22.1005.01A.01R.0692.07"	"Tumor"	"LUSC"	"S01"
"TCGA.DQ.7593.01A.11R.2232.07"	"TCGA.DQ.7593.01A.11R.2232.07"	"Tumor"	"HNSC"	"S01"
"TCGA.B6.A3ZX.01A.11R.A239.07"	"TCGA.B6.A3ZX.01A.11R.A239.07"	"Tumor"	"BRCA"	"S01"
"TCGA.CD.5813.01A.11R.1602.13"	"TCGA.CD.5813.01A.11R.1602.13"	"Tumor"	"STAD"	"S01"
"TCGA.BJ.A28X.11A.11R.A22L.07"	"TCGA.BJ.A28X.11A.11R.A22L.07"	"Normal"	"THCA"	"S01"
"TCGA.AR.A252.01A.11R.A169.07"	"TCGA.AR.A252.01A.11R.A169.07"	"Tumor"	"BRCA"	"S01"
"TCGA.ZG.A9LS.01A.12R.A41O.07"	"TCGA.ZG.A9LS.01A.12R.A41O.07"	"Tumor"	"PRAD"	"S01"
"TCGA.YC.A8S6.01A.31R.A38B.07"	"TCGA.YC.A8S6.01A.31R.A38B.07"	"Tumor"	"BLCA"	"S02"
"TCGA.BH.A0RX.01A.21R.A084.07"	"TCGA.BH.A0RX.01A.21R.A084.07"	"Tumor"	"BRCA"	"S02"
"TCGA.BR.6709.01A.11R.1884.13"	"TCGA.BR.6709.01A.11R.1884.13"	"Tumor"	"STAD"	"S02"
"TCGA.29.1695.01A.01R.1567.13"	"TCGA.29.1695.01A.01R.1567.13"	"Tumor"	"OV"	"S02"
"TCGA.DS.A1OC.01A.11R.A14Y.07"	"TCGA.DS.A1OC.01A.11R.A14Y.07"	"Tumor"	"CESC"	"S02"
"TCGA.ZA.A8F6.01A.23R.A36D.31"	"TCGA.ZA.A8F6.01A.23R.A36D.31"	"Tumor"	"STAD"	"S02"
"TCGA.66.2771.01A.01R.0980.07"	"TCGA.66.2771.01A.01R.0980.07"	"Tumor"	"LUSC"	"S02"
"TCGA.YL.A8HO.01A.11R.A36G.07"	"TCGA.YL.A8HO.01A.11R.A36G.07"	"Tumor"	"PRAD"	"S02"
"TCGA.22.5471.11A.01R.1635.07"	"TCGA.22.5471.11A.01R.1635.07"	"Normal"	"LUSC"	"S02"
"TCGA.CR.7376.01A.11R.2132.07"	"TCGA.CR.7376.01A.11R.2132.07"	"Tumor"	"HNSC"	"S02"
"TCGA.AC.A6IW.01A.12R.A33J.07"	"TCGA.AC.A6IW.01A.12R.A33J.07"	"Tumor"	"BRCA"	"S02"
"TCGA.A6.6654.01A.21R.1839.07"	"TCGA.A6.6654.01A.21R.1839.07"	"Tumor"	"COAD"	"S02"
"TCGA.F5.6464.01A.11R.1736.07"	"TCGA.F5.6464.01A.11R.1736.07"	"Tumor"	"READ"	"S02"
"TCGA.91.6829.11A.01R.1858.07"	"TCGA.91.6829.11A.01R.1858.07"	"Normal"	"LUAD"	"S02"
"TCGA.44.6777.01A.11R.1858.07"	"TCGA.44.6777.01A.11R.1858.07"	"Tumor"	"LUAD"	"S02"
"TCGA.D5.5538.01A.01R.1653.07"	"TCGA.D5.5538.01A.01R.1653.07"	"Tumor"	"COAD"	"S02"
"TCGA.CH.5772.01A.11R.1580.07"	"TCGA.CH.5772.01A.11R.1580.07"	"Tumor"	"PRAD"	"S02"
"TCGA.EL.A3GX.01A.11R.A206.07"	"TCGA.EL.A3GX.01A.11R.A206.07"	"Tumor"	"THCA"	"S02"
"TCGA.BH.A1EX.01A.11R.A13Q.07"	"TCGA.BH.A1EX.01A.11R.A13Q.07"	"Tumor"	"BRCA"	"S02"
"TCGA.HZ.8636.01A.21R.2404.07"	"TCGA.HZ.8636.01A.21R.2404.07"	"Tumor"	"PAAD"	"S02"
"TCGA.BT.A3PK.01A.21R.A220.07"	"TCGA.BT.A3PK.01A.21R.A220.07"	"Tumor"	"BLCA"	"S02"
"TCGA.23.1109.01A.01R.1564.13"	"TCGA.23.1109.01A.01R.1564.13"	"Tumor"	"OV"	"S02"
"TCGA.XF.AAN4.01A.11R.A42T.07"	"TCGA.XF.AAN4.01A.11R.A42T.07"	"Tumor"	"BLCA"	"S02"
"TCGA.FD.A3SP.01A.31R.A22U.07"	"TCGA.FD.A3SP.01A.31R.A22U.07"	"Tumor"	"BLCA"	"S02"
"TCGA.55.8621.01A.11R.2403.07"	"TCGA.55.8621.01A.11R.2403.07"	"Tumor"	"LUAD"	"S02"
"TCGA.44.6775.01A.11R.1858.07"	"TCGA.44.6775.01A.11R.1858.07"	"Tumor"	"LUAD"	"S02"
"TCGA.3X.AAVB.01A.31R.A41I.07"	"TCGA.3X.AAVB.01A.31R.A41I.07"	"Tumor"	"CHOL"	"S02"
"TCGA.D7.8570.01A.11R.2343.13"	"TCGA.D7.8570.01A.11R.2343.13"	"Tumor"	"STAD"	"S02"
"TCGA.99.8028.01A.11R.2241.07"	"TCGA.99.8028.01A.11R.2241.07"	"Tumor"	"LUAD"	"S02"
"TCGA.UF.A7JH.01A.21R.A34R.07"	"TCGA.UF.A7JH.01A.21R.A34R.07"	"Tumor"	"HNSC"	"S02"
"TCGA.E9.A1ND.11A.43R.A144.07"	"TCGA.E9.A1ND.11A.43R.A144.07"	"Normal"	"BRCA"	"S02"
"TCGA.BL.A13I.01A.11R.A13Y.07"	"TCGA.BL.A13I.01A.11R.A13Y.07"	"Tumor"	"BLCA"	"S02"
"TCGA.CV.5444.01A.02R.1514.07"	"TCGA.CV.5444.01A.02R.1514.07"	"Tumor"	"HNSC"	"S02"
"TCGA.FY.A40K.01A.11R.A23N.07"	"TCGA.FY.A40K.01A.11R.A23N.07"	"Tumor"	"THCA"	"S02"
"TCGA.29.1784.01A.02R.1567.13"	"TCGA.29.1784.01A.02R.1567.13"	"Tumor"	"OV"	"S02"
"TCGA.BA.5557.01A.01R.1514.07"	"TCGA.BA.5557.01A.01R.1514.07"	"Tumor"	"HNSC"	"S02"
"TCGA.AR.A24S.01A.11R.A169.07"	"TCGA.AR.A24S.01A.11R.A169.07"	"Tumor"	"BRCA"	"S02"
"TCGA.55.7816.01A.11R.2170.07"	"TCGA.55.7816.01A.11R.2170.07"	"Tumor"	"LUAD"	"S02"
"TCGA.BR.4361.01A.01R.1157.13"	"TCGA.BR.4361.01A.01R.1157.13"	"Tumor"	"STAD"	"S02"
"TCGA.BR.4257.01A.01R.1131.13"	"TCGA.BR.4257.01A.01R.1131.13"	"Tumor"	"STAD"	"S02"
"TCGA.CN.4740.01A.01R.1436.07"	"TCGA.CN.4740.01A.01R.1436.07"	"Tumor"	"HNSC"	"S02"
"TCGA.44.3398.01A.01R.1107.07"	"TCGA.44.3398.01A.01R.1107.07"	"Tumor"	"LUAD"	"S02"
"TCGA.E9.A24A.01A.11R.A169.07"	"TCGA.E9.A24A.01A.11R.A169.07"	"Tumor"	"BRCA"	"S02"
"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.4593.11A.01R.1820.07"	"Normal"	"LUSC"	"S02"
"TCGA.97.8177.01A.11R.2287.07"	"TCGA.97.8177.01A.11R.2287.07"	"Tumor"	"LUAD"	"S02"
"TCGA.D5.6534.01A.21R.1928.07"	"TCGA.D5.6534.01A.21R.1928.07"	"Tumor"	"COAD"	"S02"
"TCGA.A8.A09D.01A.11R.A00Z.07"	"TCGA.A8.A09D.01A.11R.A00Z.07"	"Tumor"	"BRCA"	"S02"
"TCGA.86.8056.01A.11R.2241.07"	"TCGA.86.8056.01A.11R.2241.07"	"Tumor"	"LUAD"	"S02"
"TCGA.LN.A49P.01A.11R.A24K.31"	"TCGA.LN.A49P.01A.11R.A24K.31"	"Tumor"	"ESCA"	"S02"
"TCGA.86.7953.01A.11R.2187.07"	"TCGA.86.7953.01A.11R.2187.07"	"Tumor"	"LUAD"	"S02"
"TCGA.22.5483.11A.11R.1820.07"	"TCGA.22.5483.11A.11R.1820.07"	"Normal"	"LUSC"	"S02"
"TCGA.D8.A27N.01A.11R.A16F.07"	"TCGA.D8.A27N.01A.11R.A16F.07"	"Tumor"	"BRCA"	"S02"
"TCGA.A8.A0A1.01A.11R.A00Z.07"	"TCGA.A8.A0A1.01A.11R.A00Z.07"	"Tumor"	"BRCA"	"S02"
"TCGA.HC.7210.01A.11R.2118.07"	"TCGA.HC.7210.01A.11R.2118.07"	"Tumor"	"PRAD"	"S02"
"TCGA.A8.A07I.01A.11R.A00Z.07"	"TCGA.A8.A07I.01A.11R.A00Z.07"	"Tumor"	"BRCA"	"S02"
"TCGA.OL.A66H.01A.11R.A29R.07"	"TCGA.OL.A66H.01A.11R.A29R.07"	"Tumor"	"BRCA"	"S02"
"TCGA.E9.A1RF.11A.32R.A157.07"	"TCGA.E9.A1RF.11A.32R.A157.07"	"Normal"	"BRCA"	"S02"
"TCGA.IB.7645.01A.22R.2204.07"	"TCGA.IB.7645.01A.22R.2204.07"	"Tumor"	"PAAD"	"S02"
"TCGA.4C.A93U.01A.11R.A39I.07"	"TCGA.4C.A93U.01A.11R.A39I.07"	"Tumor"	"THCA"	"S02"
"TCGA.A6.6651.01A.21R.1839.07"	"TCGA.A6.6651.01A.21R.1839.07"	"Tumor"	"COAD"	"S02"
"TCGA.KK.A5A1.01A.11R.A29R.07"	"TCGA.KK.A5A1.01A.11R.A29R.07"	"Tumor"	"PRAD"	"S02"
"TCGA.BR.8362.01A.11R.2343.13"	"TCGA.BR.8362.01A.11R.2343.13"	"Tumor"	"STAD"	"S02"
"TCGA.CN.6989.01A.11R.1915.07"	"TCGA.CN.6989.01A.11R.1915.07"	"Tumor"	"HNSC"	"S02"
"TCGA.IB.AAUS.01A.12R.A38C.07"	"TCGA.IB.AAUS.01A.12R.A38C.07"	"Tumor"	"PAAD"	"S02"
"TCGA.CV.7422.01A.21R.2081.07"	"TCGA.CV.7422.01A.21R.2081.07"	"Tumor"	"HNSC"	"S02"
"TCGA.CV.7435.01A.11R.2132.07"	"TCGA.CV.7435.01A.11R.2132.07"	"Tumor"	"HNSC"	"S02"
"TCGA.CN.5370.01A.01R.2016.07"	"TCGA.CN.5370.01A.01R.2016.07"	"Tumor"	"HNSC"	"S02"
"TCGA.JY.A6FE.01A.11R.A336.31"	"TCGA.JY.A6FE.01A.11R.A336.31"	"Tumor"	"ESCA"	"S02"
"TCGA.HZ.A77Q.01A.11R.A36G.07"	"TCGA.HZ.A77Q.01A.11R.A36G.07"	"Tumor"	"PAAD"	"S02"
"TCGA.DJ.A3VF.01A.11R.A23N.07"	"TCGA.DJ.A3VF.01A.11R.A23N.07"	"Tumor"	"THCA"	"S02"
"TCGA.DE.A4MB.01A.11R.A250.07"	"TCGA.DE.A4MB.01A.11R.A250.07"	"Tumor"	"THCA"	"S02"
"TCGA.60.2704.01A.11R.2045.07"	"TCGA.60.2704.01A.11R.2045.07"	"Tumor"	"LUSC"	"S02"
"TCGA.A2.A0T6.01A.11R.A084.07"	"TCGA.A2.A0T6.01A.11R.A084.07"	"Tumor"	"BRCA"	"S02"
"TCGA.BR.4370.01A.01R.1157.13"	"TCGA.BR.4370.01A.01R.1157.13"	"Tumor"	"STAD"	"S02"
"TCGA.A2.A4S1.01A.21R.A266.07"	"TCGA.A2.A4S1.01A.21R.A266.07"	"Tumor"	"BRCA"	"S02"
"TCGA.CN.4728.01A.01R.1436.07"	"TCGA.CN.4728.01A.01R.1436.07"	"Tumor"	"HNSC"	"S02"
"TCGA.77.8008.11A.01R.2187.07"	"TCGA.77.8008.11A.01R.2187.07"	"Normal"	"LUSC"	"S02"
"TCGA.D8.A146.01A.31R.A115.07"	"TCGA.D8.A146.01A.31R.A115.07"	"Tumor"	"BRCA"	"S02"
"TCGA.43.6771.11A.01R.1820.07"	"TCGA.43.6771.11A.01R.1820.07"	"Normal"	"LUSC"	"S02"
"TCGA.EW.A1P8.01A.11R.A144.07"	"TCGA.EW.A1P8.01A.11R.A144.07"	"Tumor"	"BRCA"	"S02"
"TCGA.A8.A08H.01A.21R.A00Z.07"	"TCGA.A8.A08H.01A.21R.A00Z.07"	"Tumor"	"BRCA"	"S02"
"TCGA.25.2392.01A.01R.1569.13"	"TCGA.25.2392.01A.01R.1569.13"	"Tumor"	"OV"	"S02"
"TCGA.38.4626.01A.01R.1206.07"	"TCGA.38.4626.01A.01R.1206.07"	"Tumor"	"LUAD"	"S02"
"TCGA.B7.5816.01A.21R.1602.13"	"TCGA.B7.5816.01A.21R.1602.13"	"Tumor"	"STAD"	"S02"
"TCGA.60.2715.01A.01R.0851.07"	"TCGA.60.2715.01A.01R.0851.07"	"Tumor"	"LUSC"	"S02"
"TCGA.D8.A1X6.01A.11R.A14M.07"	"TCGA.D8.A1X6.01A.11R.A14M.07"	"Tumor"	"BRCA"	"S02"
"TCGA.R6.A6Y2.01B.11R.A336.31"	"TCGA.R6.A6Y2.01B.11R.A336.31"	"Tumor"	"ESCA"	"S02"
"TCGA.BL.A5ZZ.01A.31R.A30C.07"	"TCGA.BL.A5ZZ.01A.31R.A30C.07"	"Tumor"	"BLCA"	"S02"
"TCGA.AC.A6IV.01A.12R.A33J.07"	"TCGA.AC.A6IV.01A.12R.A33J.07"	"Tumor"	"BRCA"	"S02"
"TCGA.67.3771.01A.01R.0946.07"	"TCGA.67.3771.01A.01R.0946.07"	"Tumor"	"LUAD"	"S02"
"TCGA.91.6828.01A.11R.1858.07"	"TCGA.91.6828.01A.11R.1858.07"	"Tumor"	"LUAD"	"S02"
"TCGA.R6.A8W5.01B.11R.A37I.31"	"TCGA.R6.A8W5.01B.11R.A37I.31"	"Tumor"	"ESCA"	"S02"
"TCGA.25.1313.01A.01R.1565.13"	"TCGA.25.1313.01A.01R.1565.13"	"Tumor"	"OV"	"S02"
"TCGA.E9.A1NA.01A.11R.A144.07"	"TCGA.E9.A1NA.01A.11R.A144.07"	"Tumor"	"BRCA"	"S02"
"TCGA.2J.AABP.01A.11R.A41B.07"	"TCGA.2J.AABP.01A.11R.A41B.07"	"Tumor"	"PAAD"	"S02"
"TCGA.77.8131.01A.11R.2247.07"	"TCGA.77.8131.01A.11R.2247.07"	"Tumor"	"LUSC"	"S02"
"TCGA.C5.A1BM.01A.11R.A13Y.07"	"TCGA.C5.A1BM.01A.11R.A13Y.07"	"Tumor"	"CESC"	"S02"
"TCGA.44.3396.11A.01R.1758.07"	"TCGA.44.3396.11A.01R.1758.07"	"Normal"	"LUAD"	"S02"
"TCGA.CM.6162.01A.11R.1653.07"	"TCGA.CM.6162.01A.11R.1653.07"	"Tumor"	"COAD"	"S02"
"TCGA.CV.6933.01A.11R.1915.07"	"TCGA.CV.6933.01A.11R.1915.07"	"Tumor"	"HNSC"	"S02"
"TCGA.22.4613.01A.01R.1443.07"	"TCGA.22.4613.01A.01R.1443.07"	"Tumor"	"LUSC"	"S02"
"TCGA.CG.4462.01A.01R.1157.13"	"TCGA.CG.4462.01A.01R.1157.13"	"Tumor"	"STAD"	"S02"
"TCGA.C5.A1BL.01A.11R.A13Y.07"	"TCGA.C5.A1BL.01A.11R.A13Y.07"	"Tumor"	"CESC"	"S02"
"TCGA.22.5472.11A.11R.1635.07"	"TCGA.22.5472.11A.11R.1635.07"	"Normal"	"LUSC"	"S02"
"TCGA.13.0801.01A.01R.1564.13"	"TCGA.13.0801.01A.01R.1564.13"	"Tumor"	"OV"	"S02"
"TCGA.CR.6488.01A.12R.2081.07"	"TCGA.CR.6488.01A.12R.2081.07"	"Tumor"	"HNSC"	"S02"
"TCGA.A7.A6VV.01A.22R.A33J.07"	"TCGA.A7.A6VV.01A.22R.A33J.07"	"Tumor"	"BRCA"	"S02"
"TCGA.31.1956.01A.01R.1568.13"	"TCGA.31.1956.01A.01R.1568.13"	"Tumor"	"OV"	"S02"
"TCGA.CM.5348.01A.21R.1723.07"	"TCGA.CM.5348.01A.21R.1723.07"	"Tumor"	"COAD"	"S02"
"TCGA.55.6983.11A.01R.1949.07"	"TCGA.55.6983.11A.01R.1949.07"	"Normal"	"LUAD"	"S02"
"TCGA.EJ.7123.11A.01R.1965.07"	"TCGA.EJ.7123.11A.01R.1965.07"	"Normal"	"PRAD"	"S02"
"TCGA.DJ.A4UW.01A.11R.A250.07"	"TCGA.DJ.A4UW.01A.11R.A250.07"	"Tumor"	"THCA"	"S02"
"TCGA.ZJ.AAX4.01A.11R.A42T.07"	"TCGA.ZJ.AAX4.01A.11R.A42T.07"	"Tumor"	"CESC"	"S02"
"TCGA.CR.6484.01A.11R.1873.07"	"TCGA.CR.6484.01A.11R.1873.07"	"Tumor"	"HNSC"	"S02"
"TCGA.A2.A0YH.01A.11R.A109.07"	"TCGA.A2.A0YH.01A.11R.A109.07"	"Tumor"	"BRCA"	"S02"
"TCGA.WS.AB45.01A.11R.A41B.07"	"TCGA.WS.AB45.01A.11R.A41B.07"	"Tumor"	"COAD"	"S02"
"TCGA.E7.A7DV.01A.11R.A33J.07"	"TCGA.E7.A7DV.01A.11R.A33J.07"	"Tumor"	"BLCA"	"S02"
"TCGA.EJ.5530.01A.01R.1580.07"	"TCGA.EJ.5530.01A.01R.1580.07"	"Tumor"	"PRAD"	"S02"
"TCGA.05.5423.01A.01R.1628.07"	"TCGA.05.5423.01A.01R.1628.07"	"Tumor"	"LUAD"	"S02"
"TCGA.CH.5738.01A.11R.1580.07"	"TCGA.CH.5738.01A.11R.1580.07"	"Tumor"	"PRAD"	"S02"
"TCGA.EL.A3CO.01A.11R.A19O.07"	"TCGA.EL.A3CO.01A.11R.A19O.07"	"Tumor"	"THCA"	"S02"
"TCGA.56.7823.11A.01R.2247.07"	"TCGA.56.7823.11A.01R.2247.07"	"Normal"	"LUSC"	"S02"
"TCGA.EM.A3AK.01A.11R.A206.07"	"TCGA.EM.A3AK.01A.11R.A206.07"	"Tumor"	"THCA"	"S02"
"TCGA.D8.A1XT.01A.11R.A14M.07"	"TCGA.D8.A1XT.01A.11R.A14M.07"	"Tumor"	"BRCA"	"S02"
"TCGA.BH.A0DX.01A.11R.A115.07"	"TCGA.BH.A0DX.01A.11R.A115.07"	"Tumor"	"BRCA"	"S02"
"TCGA.EL.A3CR.01A.12R.A206.07"	"TCGA.EL.A3CR.01A.12R.A206.07"	"Tumor"	"THCA"	"S02"
"TCGA.92.7340.11A.01R.2045.07"	"TCGA.92.7340.11A.01R.2045.07"	"Normal"	"LUSC"	"S02"
"TCGA.EJ.7783.01A.11R.2118.07"	"TCGA.EJ.7783.01A.11R.2118.07"	"Tumor"	"PRAD"	"S02"
"TCGA.BH.A0EB.01A.11R.A034.07"	"TCGA.BH.A0EB.01A.11R.A034.07"	"Tumor"	"BRCA"	"S02"
"TCGA.60.2698.01A.01R.0851.07"	"TCGA.60.2698.01A.01R.0851.07"	"Tumor"	"LUSC"	"S02"
"TCGA.44.3396.01A.01R.1206.07"	"TCGA.44.3396.01A.01R.1206.07"	"Tumor"	"LUAD"	"S02"
"TCGA.HF.7133.01A.11R.2055.13"	"TCGA.HF.7133.01A.11R.2055.13"	"Tumor"	"STAD"	"S02"
"TCGA.22.4604.01A.01R.1201.07"	"TCGA.22.4604.01A.01R.1201.07"	"Tumor"	"LUSC"	"S02"
"TCGA.EJ.A7NN.01A.11R.A33R.07"	"TCGA.EJ.A7NN.01A.11R.A33R.07"	"Tumor"	"PRAD"	"S02"
"TCGA.LL.A440.01A.11R.A24H.07"	"TCGA.LL.A440.01A.11R.A24H.07"	"Tumor"	"BRCA"	"S02"
"TCGA.F4.6805.01A.11R.1839.07"	"TCGA.F4.6805.01A.11R.1839.07"	"Tumor"	"COAD"	"S02"
"TCGA.75.6205.01A.11R.1755.07"	"TCGA.75.6205.01A.11R.1755.07"	"Tumor"	"LUAD"	"S02"
"TCGA.77.8007.11A.01R.2187.07"	"TCGA.77.8007.11A.01R.2187.07"	"Normal"	"LUSC"	"S02"
"TCGA.85.6175.01A.11R.1820.07"	"TCGA.85.6175.01A.11R.1820.07"	"Tumor"	"LUSC"	"S02"
"TCGA.BR.6458.01A.11R.1802.13"	"TCGA.BR.6458.01A.11R.1802.13"	"Tumor"	"STAD"	"S02"
"TCGA.D8.A1Y2.01A.11R.A157.07"	"TCGA.D8.A1Y2.01A.11R.A157.07"	"Tumor"	"BRCA"	"S02"
"TCGA.CM.6168.01A.11R.1653.07"	"TCGA.CM.6168.01A.11R.1653.07"	"Tumor"	"COAD"	"S02"
"TCGA.CV.5434.01A.01R.1686.07"	"TCGA.CV.5434.01A.01R.1686.07"	"Tumor"	"HNSC"	"S02"
"TCGA.A7.A0DB.11A.33R.A089.07"	"TCGA.A7.A0DB.11A.33R.A089.07"	"Normal"	"BRCA"	"S02"
"TCGA.CR.7382.01A.11R.2132.07"	"TCGA.CR.7382.01A.11R.2132.07"	"Tumor"	"HNSC"	"S02"
"TCGA.38.4632.11A.01R.1755.07"	"TCGA.38.4632.11A.01R.1755.07"	"Normal"	"LUAD"	"S02"
"TCGA.EJ.A8FN.01A.11R.A352.07"	"TCGA.EJ.A8FN.01A.11R.A352.07"	"Tumor"	"PRAD"	"S02"
"TCGA.D5.6898.01A.11R.1928.07"	"TCGA.D5.6898.01A.11R.1928.07"	"Tumor"	"COAD"	"S02"
"TCGA.A7.A0D9.11A.53R.A089.07"	"TCGA.A7.A0D9.11A.53R.A089.07"	"Normal"	"BRCA"	"S02"
"TCGA.BH.A18S.11A.43R.A12D.07"	"TCGA.BH.A18S.11A.43R.A12D.07"	"Normal"	"BRCA"	"S02"
"TCGA.BK.A6W4.01A.12R.A34R.07"	"TCGA.BK.A6W4.01A.12R.A34R.07"	"Tumor"	"UCEC"	"S02"
"TCGA.V1.A9ZG.01A.11R.A41O.07"	"TCGA.V1.A9ZG.01A.11R.A41O.07"	"Tumor"	"PRAD"	"S02"
"TCGA.90.7767.11A.01R.2125.07"	"TCGA.90.7767.11A.01R.2125.07"	"Normal"	"LUSC"	"S02"
"TCGA.60.2713.01A.01R.0851.07"	"TCGA.60.2713.01A.01R.0851.07"	"Tumor"	"LUSC"	"S02"
"TCGA.85.6561.01A.11R.1820.07"	"TCGA.85.6561.01A.11R.1820.07"	"Tumor"	"LUSC"	"S02"
"TCGA.55.6979.11A.01R.1949.07"	"TCGA.55.6979.11A.01R.1949.07"	"Normal"	"LUAD"	"S02"
"TCGA.55.6981.11A.01R.1949.07"	"TCGA.55.6981.11A.01R.1949.07"	"Normal"	"LUAD"	"S02"
"TCGA.24.1564.01A.01R.1566.13"	"TCGA.24.1564.01A.01R.1566.13"	"Tumor"	"OV"	"S02"
"TCGA.56.8201.11A.01R.2247.07"	"TCGA.56.8201.11A.01R.2247.07"	"Normal"	"LUSC"	"S02"
"TCGA.24.2290.01A.01R.1568.13"	"TCGA.24.2290.01A.01R.1568.13"	"Tumor"	"OV"	"S02"
"TCGA.44.2668.11A.01R.1758.07"	"TCGA.44.2668.11A.01R.1758.07"	"Normal"	"LUAD"	"S02"
"TCGA.IB.7652.01A.11R.2156.07"	"TCGA.IB.7652.01A.11R.2156.07"	"Tumor"	"PAAD"	"S02"
"TCGA.BH.A0DV.01A.21R.A12P.07"	"TCGA.BH.A0DV.01A.21R.A12P.07"	"Tumor"	"BRCA"	"S02"
"TCGA.38.4625.11A.01R.1758.07"	"TCGA.38.4625.11A.01R.1758.07"	"Normal"	"LUAD"	"S02"
"TCGA.A8.A090.01A.11R.A00Z.07"	"TCGA.A8.A090.01A.11R.A00Z.07"	"Tumor"	"BRCA"	"S02"
"TCGA.E9.A229.01A.31R.A157.07"	"TCGA.E9.A229.01A.31R.A157.07"	"Tumor"	"BRCA"	"S02"
"TCGA.EL.A4K2.01A.11R.A250.07"	"TCGA.EL.A4K2.01A.11R.A250.07"	"Tumor"	"THCA"	"S02"
"TCGA.34.7107.11A.01R.1949.07"	"TCGA.34.7107.11A.01R.1949.07"	"Normal"	"LUSC"	"S02"
"TCGA.22.5492.01A.01R.1635.07"	"TCGA.22.5492.01A.01R.1635.07"	"Tumor"	"LUSC"	"S02"
"TCGA.AJ.A3TW.01A.11R.A22K.07"	"TCGA.AJ.A3TW.01A.11R.A22K.07"	"Tumor"	"UCEC"	"S02"
"TCGA.24.1428.01A.01R.1564.13"	"TCGA.24.1428.01A.01R.1564.13"	"Tumor"	"OV"	"S02"
"TCGA.43.7657.11A.01R.2125.07"	"TCGA.43.7657.11A.01R.2125.07"	"Normal"	"LUSC"	"S02"
"TCGA.24.1563.01A.01R.1566.13"	"TCGA.24.1563.01A.01R.1566.13"	"Tumor"	"OV"	"S02"
"TCGA.VR.A8ER.01A.11R.A36D.31"	"TCGA.VR.A8ER.01A.11R.A36D.31"	"Tumor"	"ESCA"	"S02"
"TCGA.L4.A4E6.01A.11R.A24H.07"	"TCGA.L4.A4E6.01A.11R.A24H.07"	"Tumor"	"LUAD"	"S02"
"TCGA.E9.A1N4.01A.11R.A14M.07"	"TCGA.E9.A1N4.01A.11R.A14M.07"	"Tumor"	"BRCA"	"S02"
"TCGA.A8.A07J.01A.11R.A00Z.07"	"TCGA.A8.A07J.01A.11R.A00Z.07"	"Tumor"	"BRCA"	"S02"
"TCGA.G2.AA3C.01A.21R.A39I.07"	"TCGA.G2.AA3C.01A.21R.A39I.07"	"Tumor"	"BLCA"	"S02"
"TCGA.E9.A1NG.01A.21R.A14M.07"	"TCGA.E9.A1NG.01A.21R.A14M.07"	"Tumor"	"BRCA"	"S02"
"TCGA.56.8503.01A.11R.2403.07"	"TCGA.56.8503.01A.11R.2403.07"	"Tumor"	"LUSC"	"S02"
"TCGA.EL.A3GP.01A.11R.A206.07"	"TCGA.EL.A3GP.01A.11R.A206.07"	"Tumor"	"THCA"	"S02"
"TCGA.CN.6019.01A.11R.1686.07"	"TCGA.CN.6019.01A.11R.1686.07"	"Tumor"	"HNSC"	"S02"
"TCGA.69.8453.01A.12R.2326.07"	"TCGA.69.8453.01A.12R.2326.07"	"Tumor"	"LUAD"	"S02"
"TCGA.60.2725.01A.01R.1201.07"	"TCGA.60.2725.01A.01R.1201.07"	"Tumor"	"LUSC"	"S02"
"TCGA.43.6647.11A.01R.1820.07"	"TCGA.43.6647.11A.01R.1820.07"	"Normal"	"LUSC"	"S02"
"TCGA.BR.4191.01A.02R.1131.13"	"TCGA.BR.4191.01A.02R.1131.13"	"Tumor"	"STAD"	"S02"
"TCGA.W5.AA2G.01A.11R.A41I.07"	"TCGA.W5.AA2G.01A.11R.A41I.07"	"Tumor"	"CHOL"	"S02"
"TCGA.BH.A6R9.01A.21R.A32P.07"	"TCGA.BH.A6R9.01A.21R.A32P.07"	"Tumor"	"BRCA"	"S02"
"TCGA.A8.A09Q.01A.11R.A00Z.07"	"TCGA.A8.A09Q.01A.11R.A00Z.07"	"Tumor"	"BRCA"	"S02"
"TCGA.AR.A1AO.01A.11R.A12P.07"	"TCGA.AR.A1AO.01A.11R.A12P.07"	"Tumor"	"BRCA"	"S02"
"TCGA.22.5482.11A.01R.1635.07"	"TCGA.22.5482.11A.01R.1635.07"	"Normal"	"LUSC"	"S02"
