"ID"	"MaxEcotype"	"AssignmentP"	"AssignmentQ"	"AssignedToEcotypeStates"	"Ecotype"
"79"	"TCGA.22.1016.01A.01R.0692.07"	"CE6"	0.00104556279824486	0.00343935131001598	TRUE	"CE6"
"88"	"TCGA.55.6971.11A.01R.1949.07"	"CE6"	0.00018972407773256	0.00131146594463192	TRUE	"CE6"
"89"	"TCGA.51.4081.11A.01R.1758.07"	"CE6"	0.000683880002600759	0.00263661274238007	TRUE	"CE6"
"92"	"TCGA.77.7337.11A.01R.2045.07"	"CE6"	3.17735764189876e-05	0.000611030315749761	TRUE	"CE6"
"108"	"TCGA.22.5481.11A.01R.1949.07"	"CE6"	0.000195433038781238	0.00131146594463192	TRUE	"CE6"
"116"	"TCGA.22.5478.11A.11R.1635.07"	"CE6"	0.000200206241008391	0.00131146594463192	TRUE	"CE6"
"120"	"TCGA.38.4625.11A.01R.1758.07"	"CE6"	0.000497302572680244	0.0021435455718976	TRUE	"CE6"
"148"	"TCGA.50.5942.01A.21R.1755.07"	"CE6"	6.95438582275799e-05	0.000827903074137856	TRUE	"CE6"
"149"	"TCGA.43.6647.11A.01R.1820.07"	"CE6"	3.74675245127121e-05	0.000669062937727001	TRUE	"CE6"
"164"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"CE6"	0.00202140133574099	0.00594529804629702	TRUE	"CE6"
"166"	"TCGA.50.5931.11A.01R.1858.07"	"CE6"	0.000102925257244704	0.000960986993821379	TRUE	"CE6"
"170"	"TCGA.44.5645.11A.01R.1628.07"	"CE6"	1.14986419229034e-05	0.000415479762256147	TRUE	"CE6"
"174"	"TCGA.75.6206.01A.11R.1755.07"	"CE6"	0.0528978278518041	0.0725003541715341	TRUE	"CE6"
"175"	"TCGA.91.6836.11A.01R.1858.07"	"CE6"	0.00050636813079668	0.00214562767286729	TRUE	"CE6"
"183"	"TCGA.55.8207.01A.11R.2241.07"	"CE6"	0.00061503376747323	0.00247997486884367	TRUE	"CE6"
"204"	"TCGA.50.5935.11A.01R.1858.07"	"CE6"	1.32953523921967e-05	0.000415479762256147	TRUE	"CE6"
"215"	"TCGA.56.7582.11A.01R.2045.07"	"CE6"	4.84552411890895e-05	0.000746170569832949	TRUE	"CE6"
"217"	"TCGA.91.6830.01A.11R.1949.07"	"CE6"	0.000135503663767663	0.00105862237318487	TRUE	"CE6"
"226"	"TCGA.56.8309.11A.01R.2296.07"	"CE6"	0.000245256109966141	0.0014954640851594	TRUE	"CE6"
"229"	"TCGA.75.5146.01A.01R.1628.07"	"CE6"	0.00824528732870853	0.0167587140827409	TRUE	"CE6"
"236"	"TCGA.44.6777.11A.01R.1858.07"	"CE6"	5.53857549297113e-05	0.000746170569832949	TRUE	"CE6"
"239"	"TCGA.22.4593.11A.01R.1820.07"	"CE6"	0.000121402931842181	0.00104657699863949	TRUE	"CE6"
"240"	"TCGA.97.7553.01A.21R.2039.07"	"CE6"	0.000352390129340778	0.00176195064670389	TRUE	"CE6"
"242"	"TCGA.43.3394.11A.01R.1758.07"	"CE6"	7.40610308249076e-05	0.000841602623010314	TRUE	"CE6"
"248"	"TCGA.91.6849.11A.01R.1949.07"	"CE6"	1.11283021570141e-05	0.000415479762256147	TRUE	"CE6"
"5"	"TCGA.05.4249.01A.01R.1107.07"	"CE7"	0.0679636063056269	0.088494279043785	TRUE	"CE7"
"167"	"TCGA.60.2719.01A.01R.0851.07"	"CE7"	0.0593135458707983	0.078874396104785	TRUE	"CE7"
"197"	"TCGA.22.4591.01A.01R.1201.07"	"CE7"	0.00738958683907768	0.0159258337049088	TRUE	"CE7"
"1"	"TCGA.37.A5EN.01A.21R.A26W.07"	"CE8"	0.00302454541146297	0.00813049841791122	TRUE	"CE8"
"7"	"TCGA.78.7161.01A.11R.2039.07"	"CE8"	0.00126811184230549	0.00401301215919458	TRUE	"CE8"
"11"	"TCGA.62.A470.01A.11R.A24H.07"	"CE8"	0.000909403157241721	0.00324281456118032	TRUE	"CE8"
"20"	"TCGA.63.5131.01A.01R.1443.07"	"CE8"	0.0639456065900586	0.0841389560395507	TRUE	"CE8"
"25"	"TCGA.43.7658.01A.11R.2125.07"	"CE8"	0.0112782166659534	0.0219704105610589	TRUE	"CE8"
"27"	"TCGA.63.A5ML.01A.31R.A27Q.07"	"CE8"	0.00544218581921939	0.0128353439132533	TRUE	"CE8"
"34"	"TCGA.37.A5EL.01A.11R.A26W.07"	"CE8"	0.0181745187995332	0.0313353772405745	TRUE	"CE8"
"37"	"TCGA.60.2721.01A.01R.0851.07"	"CE8"	0.0126725983974398	0.02364290745791	TRUE	"CE8"
"45"	"TCGA.75.6211.01A.11R.1755.07"	"CE8"	0.0170070791430396	0.0297326558444749	TRUE	"CE8"
"49"	"TCGA.62.8394.01A.11R.2326.07"	"CE8"	0.0995421472790024	0.123195726830449	TRUE	"CE8"
"53"	"TCGA.78.7159.01A.11R.2039.07"	"CE8"	0.00556625802641194	0.0130052757626447	TRUE	"CE8"
"55"	"TCGA.O2.A5IB.01A.11R.A27Q.07"	"CE8"	0.00777148044964066	0.0163266396000854	TRUE	"CE8"
"69"	"TCGA.98.8021.01A.11R.2247.07"	"CE8"	0.00266577696749782	0.00724395915080929	TRUE	"CE8"
"82"	"TCGA.O1.A52J.01A.11R.A262.07"	"CE8"	0.0225775219458233	0.0371340821477356	TRUE	"CE8"
"83"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"CE8"	0.0326933777557597	0.0486508597555948	TRUE	"CE8"
"86"	"TCGA.50.7109.01A.11R.2039.07"	"CE8"	0.0343931507141241	0.0499900446426222	TRUE	"CE8"
"96"	"TCGA.MP.A4T6.01A.32R.A262.07"	"CE8"	0.00314203170190287	0.0082833326168735	TRUE	"CE8"
"97"	"TCGA.63.A5MB.01A.11R.A26W.07"	"CE8"	0.0062468448476942	0.0140694703776896	TRUE	"CE8"
"109"	"TCGA.78.7167.01A.11R.2066.07"	"CE8"	0.00235470278944105	0.00676638732598003	TRUE	"CE8"
"111"	"TCGA.85.8052.01A.11R.2247.07"	"CE8"	0.0158605800479206	0.0283118628551777	TRUE	"CE8"
"114"	"TCGA.50.5931.01A.11R.1755.07"	"CE8"	0.0298916605659587	0.0452903947969071	TRUE	"CE8"
"118"	"TCGA.58.8390.01A.11R.2326.07"	"CE8"	0.0281728018684049	0.0437465867521815	TRUE	"CE8"
"126"	"TCGA.63.A5MW.01A.11R.A26W.07"	"CE8"	0.0129698965140451	0.0238417215331712	TRUE	"CE8"
"128"	"TCGA.55.8087.01A.11R.2241.07"	"CE8"	0.00103027268882451	0.00343935131001598	TRUE	"CE8"
"133"	"TCGA.NC.A5HD.01A.11R.A26W.07"	"CE8"	0.00801529896575615	0.0165605350532152	TRUE	"CE8"
"142"	"TCGA.34.8456.01A.21R.2326.07"	"CE8"	0.0075958039354574	0.016092804948003	TRUE	"CE8"
"151"	"TCGA.NC.A5HL.01A.11R.A26W.07"	"CE8"	0.000974270690473778	0.00335296778746705	TRUE	"CE8"
"152"	"TCGA.95.A4VK.01A.11R.A262.07"	"CE8"	0.010666471590017	0.0209969913189312	TRUE	"CE8"
"153"	"TCGA.O2.A52S.01A.11R.A262.07"	"CE8"	0.0192418969341311	0.0325032042806269	TRUE	"CE8"
"163"	"TCGA.77.8009.01A.11R.2187.07"	"CE8"	0.0983761869381034	0.122358441465303	TRUE	"CE8"
"184"	"TCGA.44.7659.01A.11R.2066.07"	"CE8"	0.00616833983996383	0.014018954181736	TRUE	"CE8"
"185"	"TCGA.70.6723.01A.11R.1820.07"	"CE8"	0.028741508537869	0.044082068309615	TRUE	"CE8"
"186"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"CE8"	0.00382573175061536	0.00966093876418019	TRUE	"CE8"
"187"	"TCGA.55.7570.01A.11R.2039.07"	"CE8"	0.0535610728027816	0.072568748973437	TRUE	"CE8"
"198"	"TCGA.NC.A5HH.01A.11R.A26W.07"	"CE8"	0.00666640364202446	0.014492181830488	TRUE	"CE8"
"200"	"TCGA.64.5774.01A.01R.1628.07"	"CE8"	0.0914416497587295	0.116634757345318	TRUE	"CE8"
"205"	"TCGA.77.8128.01A.11R.2247.07"	"CE8"	0.0342191954950516	0.0499900446426222	TRUE	"CE8"
